Symbol,Name,Market Cap,Sector
ROLLT.NS,Rollatainers Limited,350181984.0,Real Estate
ROLTA.NS,Rolta India Limited,346659040.0,Technology
ROML.NS,Raj Oil Mills Limited,658618176.0,Consumer Defensive
ROSSARI.NS,Rossari Biotech Limited,37013872640.0,Basic Materials
ROSSELLIND.NS,Rossell India Limited,2534723072.0,Industrials
ROSSTECH.NS,Rossell Techsys Limited,11685914624.0,Industrials
ROTO.NS,Roto Pumps Limited,14132163584.0,Industrials
ROUTE.NS,Route Mobile Limited,57088638976.0,Communication Services
RPEL.NS,Raghav Productivity Enhancers Limited,26727243776.0,Basic Materials
RPGLIFE.NS,RPG Life Sciences Limited,33291354112.0,Healthcare
RPOWER.NS,Reliance Power Limited,154855030784.0,Utilities
RPPINFRA.NS,R.P.P. Infra Projects Limited,7041728512.0,Industrials
RPPL.NS,Rajshree Polypack Limited,1803278464.0,Consumer Cyclical
RPSGVENT.NS,RPSG Ventures Limited,24774950912.0,Technology
RPTECH.NS,Rashi Peripherals Limited,17970849792.0,Technology
RRKABEL.NS,R R Kabel Limited,140199215104.0,Industrials
RSSOFTWARE.NS,R S Software (India) Limited,1276061312.0,Technology
RSWM.NS,RSWM Limited,6772752896.0,Consumer Cyclical
RSYSTEMS.NS,R Systems International Limited,39567511552.0,Technology
RTNINDIA.NS,RattanIndia Enterprises Limited,55511777280.0,Consumer Cyclical
RTNPOWER.NS,RattanIndia Power Limited,52519673856.0,Utilities
RUBFILA.NS,Rubfila International Limited,3450454784.0,Basic Materials
RUBYMILLS.NS,The Ruby Mills Limited,6230206464.0,Consumer Cyclical
RUCHINFRA.NS,Ruchi Infrastructure Limited,1675777408.0,Industrials
RUCHIRA.NS,Ruchira Papers Limited,3429822464.0,Basic Materials
RUPA.NS,Rupa & Company Limited,14762151936.0,Consumer Cyclical
RUSHIL.NS,Rushil Décor Limited,6089124864.0,Consumer Cyclical
RUSTOMJEE.NS,Keystone Realtors Limited,62112813056.0,Real Estate
RVHL.NS,Ravinder Heights Limited,2453028096.0,Real Estate
RVNL.NS,Rail Vikas Nigam Limited,670855200768.0,Industrials
RVTH.NS,Revathi Equipment India Limited,2582143232.0,Industrials
S&SPOWER.NS,S&S Power Switchgear Limited,4215834880.0,Industrials
SABEVENTS.NS,SAB Events & Governance Now Media Limited,55563612.0,Communication Services
SABTNL.NS,,15109681152.0,Communication Services
SADBHAV.NS,Sadbhav Engineering Limited,2211550464.0,Industrials
SADBHIN.NS,Sadbhav Infrastructure Project Limited,1472310272.0,Industrials
SADHNANIQ.NS,Sadhana Nitro Chem Limited,6261441536.0,Basic Materials
SAFARI.NS,Safari Industries (India) Limited,102602989568.0,Consumer Cyclical
SAGARDEEP.NS,Sagardeep Alloys Limited,503257312.0,Basic Materials
SAGCEM.NS,Sagar Cements Limited,27055796224.0,Basic Materials
SAGILITY.NS,,191325962240.0,Healthcare
SAH.NS,Sah Polymers Limited,2303361792.0,Consumer Cyclical
SAHYADRI.NS,Sahyadri Industries Limited,2955501056.0,Industrials
SAIL.NS,Steel Authority of India Limited,450269085696.0,Basic Materials
SAILIFE.NS,,145172234240.0,Healthcare
SAKAR.NS,Sakar Healthcare Limited,6502403072.0,Healthcare
SAKHTISUG.NS,Sakthi Sugars Limited,2590908160.0,Consumer Defensive
SAKSOFT.NS,Saksoft Limited,18707273728.0,Technology
SAKUMA.NS,Sakuma Exports Limited,5234224128.0,Consumer Defensive
SALASAR.NS,Salasar Techno Engineering Limited,14073003008.0,Basic Materials
SALONA.NS,Salona Cotspin Limited,1351624960.0,Consumer Cyclical
SALSTEEL.NS,S.A.L. Steel Limited,1495131648.0,Basic Materials
SALZERELEC.NS,Salzer Electronics Limited,15887905792.0,Industrials
SAMBHAAV.NS,Sambhaav Media Limited,1192290944.0,Communication Services
SAMHI.NS,SAMHI Hotels Limited,37987704832.0,Consumer Cyclical
SAMMAANCAP.NS,Sammaan Capital Limited,91480449024.0,Financial Services
SAMPANN.NS,Sampann Utpadan India Limited,1161081472.0,Basic Materials
SANATHAN.NS,,35504582656.0,Consumer Cyclical
SANCO.NS,Sanco Industries Limited,42871792.0,Industrials
SANDESH.NS,The Sandesh Limited,8441777664.0,Communication Services
SANDHAR.NS,Sandhar Technologies Limited,22273366016.0,Consumer Cyclical
SANDUMA.NS,The Sandur Manganese & Iron Ores Limited,81317273600.0,Basic Materials
SANGAMIND.NS,Sangam (India) Limited,19896393728.0,Consumer Cyclical
SANGHIIND.NS,Sanghi Industries Limited,15011323904.0,Basic Materials
SANGHVIMOV.NS,Sanghvi Movers Limited,22392881152.0,Industrials
SANGINITA.NS,Sanginita Chemicals Limited,193157696.0,Basic Materials
SANOFI.NS,Sanofi India Limited,131654426624.0,Healthcare
SANOFICONR.NS,,111390883840.0,Healthcare
SANSERA.NS,Sansera Engineering Limited,67884871680.0,Consumer Cyclical
SANSTAR.NS,,15344944128.0,Basic Materials
SANWARIA.NS,Sanwaria Consumer Limited,371297504.0,Consumer Defensive
SAPPHIRE.NS,Sapphire Foods India Limited,96270278656.0,Consumer Cyclical
SARDAEN.NS,Sarda Energy & Minerals Limited,146660966400.0,Basic Materials
SAREGAMA.NS,Saregama India Limited,103105724416.0,Communication Services
SARLAPOLY.NS,Sarla Performance Fibers Limited,7800015360.0,Consumer Cyclical
SARVESHWAR.NS,Sarveshwar Foods Limited,5921837056.0,Consumer Defensive
SASKEN.NS,Sasken Technologies Limited,21073289216.0,Technology
SASTASUNDR.NS,Sastasundar Ventures Limited,7930357760.0,Healthcare
SATIA.NS,Satia Industries Limited,6954861568.0,Basic Materials
SATIN.NS,Satin Creditcare Network Limited,18016034816.0,Financial Services
SATINDLTD.NS,Sat Industries Limited,8766334976.0,Basic Materials
SAURASHCEM.NS,Saurashtra Cement Limited,9454728192.0,Basic Materials
SBC.NS,SBC Exports Limited,6304591360.0,Industrials
SBCL.NS,Shivalik Bimetal Controls Limited,24070363136.0,Industrials
SBFC.NS,SBFC Finance Limited,107426234368.0,Financial Services
SBGLP.NS,Suratwwala Business Group Limited,6928233472.0,Real Estate
SBICARD.NS,SBI Cards and Payment Services Limited,830375788544.0,Financial Services
SBILIFE.NS,SBI Life Insurance Company Limited,1705642295296.0,Financial Services
SBIN.NS,State Bank of India,6930859294720.0,Financial Services
SCHAEFFLER.NS,Schaeffler India Limited,580591222784.0,Consumer Cyclical
SCHAND.NS,S Chand And Company Limited,7126764032.0,Communication Services
SCHNEIDER.NS,Schneider Electric Infrastructure Limited,131919306752.0,Industrials
SCI.NS,The Shipping Corporation of India Limited,75072823296.0,Industrials
SCILAL.NS,Shipping Corporation of India Land and Assets Limited,21165905920.0,Real Estate
SCPL.NS,Sheetal Cool Products Limited,3107475200.0,Consumer Defensive
SDBL.NS,Som Distilleries & Breweries Limited,25307789312.0,Consumer Defensive
SEAMECLTD.NS,Seamec Limited,22063814656.0,Industrials
SECMARK.NS,SecMark Consultancy Limited,1190972672.0,Industrials
SECURKLOUD.NS,SecureKloud Technologies Limited,834884800.0,Technology
SEJALLTD.NS,Sejal Glass Limited,3839514880.0,Industrials
SELAN.NS,Selan Exploration Technology Limited,7663068160.0,Energy
SELMC.NS,SEL Manufacturing Company Limited,1174973440.0,Consumer Cyclical
SEMAC.NS,Semac Consultants Limited,1084823936.0,Industrials
SENCO.NS,Senco Gold Limited,54342090752.0,Consumer Cyclical
SENORES.NS,,22253101056.0,Healthcare
SEPC.NS,SEPC Limited,21037647872.0,Industrials
SEQUENT.NS,Sequent Scientific Limited,39285497856.0,Healthcare
SERVOTECH.NS,Servotech Renewable Power System Limited,25063311360.0,Industrials
SESHAPAPER.NS,Seshasayee Paper and Boards Limited,16763395072.0,Basic Materials
SETCO.NS,Setco Automotive Limited,2276584704.0,Consumer Cyclical
SETUINFRA.NS,Setubandhan Infrastructure Limited,75407008.0,Industrials
SFL.NS,Sheela Foam Limited,69303263232.0,Consumer Cyclical
SGIL.NS,Synergy Green Industries Limited,7653135360.0,Industrials
SGL.NS,STL Global Limited,370673600.0,Consumer Cyclical
SGLTL.NS,,25947926528.0,Industrials
SHAH.NS,Shah Metacorp Limited,1816804736.0,Basic Materials
SHAHALLOYS.NS,Shah Alloys Limited,1148254976.0,Basic Materials
SHAILY.NS,Shaily Engineering Plastics Limited,75118206976.0,Basic Materials
SHAKTIPUMP.NS,Shakti Pumps (India) Limited,105425043456.0,Industrials
SHALBY.NS,Shalby Limited,19266226176.0,Healthcare
SHALPAINTS.NS,Shalimar Paints Limited,8140077056.0,Basic Materials
SHANKARA.NS,Shankara Building Products Limited,16346452992.0,Consumer Cyclical
SHANTI.NS,Shanti Overseas (India) Limited,155661568.0,Consumer Defensive
SHANTIGEAR.NS,Shanthi Gears Limited,36486082560.0,Industrials
SHARDACROP.NS,Sharda Cropchem Limited,46707150848.0,Basic Materials
SHARDAMOTR.NS,Sharda Motor Industries Limited,45398085632.0,Consumer Cyclical
SHAREINDIA.NS,Share India Securities Limited,31096213504.0,Financial Services
SHEKHAWATI.NS,Shekhawati Industries Limited,752077184.0,Consumer Cyclical
SHEMAROO.NS,Shemaroo Entertainment Limited,2665095424.0,Communication Services
SHILPAMED.NS,Shilpa Medicare Limited,62091591680.0,Healthcare
SHIVALIK.NS,Shivalik Rasayan Limited,8706974720.0,Basic Materials
SHIVAMAUTO.NS,Shivam Autotech Limited,3330549504.0,Consumer Cyclical
SHIVAMILLS.NS,Shiva Mills Limited,616477312.0,Consumer Cyclical
SHIVATEX.NS,Shiva Texyarn Limited,2499985920.0,Consumer Cyclical
SHK.NS,S H Kelkar and Company Limited,26208630784.0,Basic Materials
SHOPERSTOP.NS,Shoppers Stop Limited,53116391424.0,Consumer Cyclical
SHRADHA.NS,Shradha Infraprojects Limited,2992020992.0,Real Estate
SHREDIGCEM.NS,Shree Digvijay Cement Company Limited,11041704960.0,Basic Materials
SHREECEM.NS,Shree Cement Limited,1056262520832.0,Basic Materials
SHREEPUSHK.NS,Shree Pushkar Chemicals & Fertilisers Limited,7605179904.0,Basic Materials
SHREERAMA.NS,Shree Rama Multi-Tech Limited,4404854784.0,Consumer Cyclical
SHRENIK.NS,Shrenik Limited,373320000.0,Basic Materials
SHREYANIND.NS,Shreyans Industries Limited,2398011392.0,Basic Materials
SHRIPISTON.NS,Shriram Pistons & Rings Limited,95482347520.0,Consumer Cyclical
SHRIRAMFIN.NS,Shriram Finance Limited,1134057095168.0,Financial Services
SHRIRAMPPS.NS,Shriram Properties Limited,12317541376.0,Real Estate
SHYAMCENT.NS,Shyam Century Ferrous Limited,1610393088.0,Basic Materials
SHYAMMETL.NS,Shyam Metalics and Energy Limited,242387894272.0,Basic Materials
SHYAMTEL.NS,Shyam Telecom Limited,130506600.0,Technology
SIEMENS.NS,Siemens Limited,1017330794496.0,Industrials
SIGACHI.NS,Sigachi Industries Limited,14921668608.0,Healthcare
SIGIND.NS,Signet Industries Limited,1475971200.0,Industrials
SIGMA.NS,Sigma Solve Limited,2995462144.0,Technology
SIGNATURE.NS,Signatureglobal (India) Limited,159648595968.0,Real Estate
SIGNPOST.NS,Signpost India Limited,11340424192.0,Communication Services
SIKKO.NS,Sikko Industries Limited,1320548096.0,Basic Materials
SIL.NS,Standard Industries Limited,1227413248.0,Consumer Cyclical
SILGO.NS,Silgo Retail Limited,884877952.0,Consumer Cyclical
SILINV.NS,SIL Investments Limited,6446593024.0,Financial Services
SILLYMONKS.NS,Silly Monks Entertainment Limited,164708256.0,Communication Services
SILVERTUC.NS,Silver Touch Technologies Limited,8964833280.0,Technology
SIMBHALS.NS,Simbhaoli Sugars Limited,556510208.0,Consumer Defensive
SIMPLEXINF.NS,Simplex Infrastructures Limited,18712164352.0,Industrials
SINCLAIR.NS,Sinclairs Hotels Limited,4316697088.0,Consumer Cyclical
SINDHUTRAD.NS,Sindhu Trade Links Limited,29300471808.0,Industrials
SINTERCOM.NS,Sintercom India Limited,3440975104.0,Consumer Cyclical
SIRCA.NS,Sirca Paints India Limited,14288654336.0,Basic Materials
SIS.NS,SIS Limited,47302942720.0,Industrials
SITINET.NS,SITI Networks Limited,427128480.0,Communication Services
SIYSIL.NS,Siyaram Silk Mills Limited,29492436992.0,Consumer Cyclical
SJS.NS,S.J.S. Enterprises Limited,31882196992.0,Consumer Cyclical
SJVN.NS,SJVN Limited,344054005760.0,Utilities
SKFINDIA.NS,SKF India Limited,194775842816.0,Industrials
SKIPPER.NS,Skipper Limited,49925947392.0,Industrials
SKMEGGPROD.NS,SKM Egg Products Export (India) Limited,4793376768.0,Consumer Defensive
SKYGOLD.NS,Sky Gold and Diamonds Limited,42711416832.0,Consumer Cyclical
SMARTLINK.NS,Smartlink Holdings Limited,1439184896.0,Technology
SMCGLOBAL.NS,SMC Global Securities Limited,11202167808.0,Financial Services
SMLISUZU.NS,SML Isuzu Limited,22271793152.0,Consumer Cyclical
SMLT.NS,Sarthak Metals Limited,1576350976.0,Industrials
SMSLIFE.NS,SMS Lifesciences India Limited,3806427648.0,Healthcare
SMSPHARMA.NS,SMS Pharmaceuticals Limited,21099175936.0,Healthcare
SNOWMAN.NS,Snowman Logistics Limited,8070350336.0,Industrials
SOBHA.NS,Sobha Limited,130761940992.0,Real Estate
SOFTTECH.NS,SoftTech Engineers Limited,4624688128.0,Technology
SOLARA.NS,Solara Active Pharma Sciences Limited,21365948416.0,Healthcare
SOLARINDS.NS,Solar Industries India Limited,1219535044608.0,Basic Materials
SOMANYCERA.NS,Somany Ceramics Limited,17720248320.0,Industrials
SOMATEX.NS,Soma Textiles & Industries Limited,1388532736.0,Consumer Cyclical
SOMICONVEY.NS,Somi Conveyor Beltings Limited,2091952256.0,Industrials
SONACOMS.NS,Sona BLW Precision Forgings Limited,309802074112.0,Consumer Cyclical
SONAMLTD.NS,Sonam Limited,1598878080.0,Consumer Cyclical
SONATSOFTW.NS,Sonata Software Limited,102883008512.0,Technology
SOTL.NS,Savita Oil Technologies Limited,24359510016.0,Basic Materials
SOUTHBANK.NS,The South Indian Bank Limited,63445274624.0,Financial Services
SOUTHWEST.NS,South West Pinnacle Exploration Limited,3470336512.0,Energy
SPAL.NS,S.P. Apparels Limited,22181859328.0,Consumer Cyclical
SPANDANA.NS,Spandana Sphoorty Financial Limited,18388795392.0,Financial Services
SPARC.NS,Sun Pharma Advanced Research Company Limited,45189685248.0,Healthcare
SPCENET.NS,Spacenet Enterprises India Limited,4266476544.0,Financial Services
SPECIALITY.NS,Speciality Restaurants Limited,6166278656.0,Consumer Cyclical
SPECTRUM.NS,,24954953728.0,Industrials
SPENCERS.NS,Spencer's Retail Limited,5362636800.0,Consumer Cyclical
SPIC.NS,Southern Petrochemical Industries Corporation Limited,14972614656.0,Basic Materials
SPLIL.NS,SPL Industries Limited,1049800000.0,Consumer Cyclical
SPLPETRO.NS,Supreme Petrochem Limited,127952494592.0,Basic Materials
SPMLINFRA.NS,SPML Infra Limited,11629023232.0,Industrials
SPORTKING.NS,Sportking India Limited,13758085120.0,Consumer Cyclical
SRD.NS,Shankar Lal Rampal Dye-Chem Limited,3889181440.0,Basic Materials
SREEL.NS,Sreeleathers Limited,5273240576.0,Consumer Cyclical
SRF.NS,SRF Limited,892743122944.0,Industrials
SRGHFL.NS,SRG Housing Finance Limited,4562441216.0,Financial Services
SRHHYPOLTD.NS,Sree Rayalaseema Hi-Strength Hypo Limited,8683663360.0,Basic Materials
SRM.NS,,7024336896.0,Industrials
SRPL.NS,Shree Ram Proteins Limited,257040000.0,Consumer Defensive
SSDL.NS,,3314899200.0,Consumer Cyclical
SSWL.NS,Steel Strips Wheels Limited,34824335360.0,Consumer Cyclical
STALLION.NS,,5076025856.0,Basic Materials
STANLEY.NS,,18280015872.0,Consumer Cyclical
STAR.NS,Strides Pharma Science Limited,57647771648.0,Healthcare
STARCEMENT.NS,Star Cement Limited,84893966336.0,Basic Materials
STARHEALTH.NS,Star Health and Allied Insurance Company Limited,207282716672.0,Financial Services
STARPAPER.NS,Star Paper Mills Limited,2524842752.0,Basic Materials
STARTECK.NS,Starteck Finance Limited,3031344128.0,Financial Services
STCINDIA.NS,The State Trading Corporation of India Limited,6870000128.0,Industrials
STEELCAS.NS,Steelcast Limited,17548079104.0,Basic Materials
STEELCITY.NS,Steel City Securities Limited,1430618752.0,Financial Services
STEELXIND.NS,Steel Exchange India Limited,9413371904.0,Basic Materials
STEL.NS,STEL Holdings Limited,7126081536.0,Financial Services
STERTOOLS.NS,Sterling Tools Limited,10670573568.0,Industrials
STLTECH.NS,Sterlite Technologies Limited,30255980544.0,Technology
STOVEKRAFT.NS,Stove Kraft Limited,19207852032.0,Consumer Cyclical
STYLAMIND.NS,Stylam Industries Limited,27115266048.0,Consumer Cyclical
STYLEBAAZA.NS,Baazar Style Retail Limited,21616662528.0,Consumer Cyclical
STYRENIX.NS,Styrenix Performance Materials Limited,47143477248.0,Basic Materials
SUBEXLTD.NS,Subex Limited,6340344832.0,Technology
SUBROS.NS,Subros Limited,38211870720.0,Consumer Cyclical
SUDARSCHEM.NS,Sudarshan Chemical Industries Limited,79916490752.0,Basic Materials
SUKHJITS.NS,The Sukhjit Starch & Chemicals Limited,6481708032.0,Basic Materials
SULA.NS,Sula Vineyards Limited,22972071936.0,Consumer Defensive
SUMICHEM.NS,Sumitomo Chemical India Limited,250893811712.0,Basic Materials
SUMIT.NS,Sumit Woods Limited,2765259264.0,Real Estate
SUMMITSEC.NS,Summit Securities Limited,19658125312.0,Financial Services
SUNCLAY.NS,Sundaram-Clayton Limited,44533325824.0,Industrials
SUNDARAM.NS,Sundaram Multi Pap Limited,890890688.0,Basic Materials
SUNDARMFIN.NS,Sundaram Finance Limited,544587874304.0,Financial Services
SUNDARMHLD.NS,Sundaram Finance Holdings Limited,76934447104.0,Financial Services
SUNDRMBRAK.NS,Sundaram Brake Linings Limited,2836744960.0,Consumer Cyclical
SUNDRMFAST.NS,Sundram Fasteners Limited,199306412032.0,Consumer Cyclical
SUNDROP.NS,Sundrop Brands Limited,29026613248.0,Consumer Defensive
SUNFLAG.NS,Sunflag Iron and Steel Company Limited,40033705984.0,Basic Materials
SUNPHARMA.NS,Sun Pharmaceutical Industries Limited,4160198541312.0,Healthcare
SUNTECK.NS,Sunteck Realty Limited,54899892224.0,Real Estate
SUNTV.NS,Sun TV Network Limited,235525324800.0,Communication Services
SUPERHOUSE.NS,Superhouse Limited,1721664000.0,Consumer Cyclical
SUPERSPIN.NS,Super Spinning Mills Limited,522500000.0,Consumer Cyclical
SUPRAJIT.NS,Suprajit Engineering Limited,52470935552.0,Consumer Cyclical
SUPREME.NS,Supreme Holdings & Hospitality (India) Limited,3541733632.0,Real Estate
SUPREMEENG.NS,Supreme Engineering Limited,449909984.0,Basic Materials
SUPREMEIND.NS,The Supreme Industries Limited,441926942720.0,Industrials
SUPREMEINF.NS,Supreme Infrastructure India Limited,2178710272.0,Industrials
SUPRIYA.NS,Supriya Lifescience Limited,50128711680.0,Healthcare
SURAJEST.NS,,12994364416.0,Real Estate
SURAJLTD.NS,Suraj Limited,6814917632.0,Basic Materials
SURAKSHA.NS,,14600852480.0,Healthcare
SURANASOL.NS,Surana Solar Limited,1541150720.0,Technology
SURANAT&P.NS,Surana Telecom and Power Limited,2375800064.0,Utilities
SURYALAXMI.NS,Suryalakshmi Cotton Mills Limited,1153090560.0,Consumer Cyclical
SURYAROSNI.NS,Surya Roshni Limited,56685776896.0,Basic Materials
SURYODAY.NS,Suryoday Small Finance Bank Limited,12010205184.0,Financial Services
SUTLEJTEX.NS,Sutlej Textiles and Industries Limited,5914226176.0,Consumer Cyclical
SUULD.NS,Suumaya Industries Limited,166288016.0,Consumer Cyclical
SUVEN.NS,Suven Life Sciences Limited,30530359296.0,Healthcare
SUVENPHAR.NS,Cohance Lifesciences Limited,272053600256.0,Healthcare
SUVIDHAA.NS,Suvidhaa Infoserve Limited,769991744.0,Technology
SUYOG.NS,Suyog Telematics Limited,9802086400.0,Communication Services
SUZLON.NS,Suzlon Energy Limited,716024578048.0,Industrials
SVLL.NS,Shree Vasu Logistics Limited,6106791424.0,Industrials
SVPGLOB.NS,SVP Global Textiles Limited,375825600.0,Consumer Cyclical
SWANDEF.NS,,7764302848.0,Industrials
SWANENERGY.NS,Swan Energy Limited,123077836800.0,Industrials
SWARAJENG.NS,Swaraj Engines Limited,47895298048.0,Consumer Cyclical
SWELECTES.NS,Swelect Energy Systems Limited,8078882816.0,Technology
SWIGGY.NS,,775151091712.0,Consumer Cyclical
SWSOLAR.NS,Sterling and Wilson Renewable Energy Limited,58687565824.0,Technology
SYMPHONY.NS,Symphony Limited,86594633728.0,Consumer Cyclical
SYNCOMF.NS,Syncom Formulations (India) Limited,14109400064.0,Healthcare
SYNGENE.NS,Syngene International Limited,243128926208.0,Healthcare
SYRMA.NS,Syrma SGS Technology Limited,84269211648.0,Technology
TAINWALCHM.NS,Tainwala Chemicals and Plastics (India) Limited,1863501696.0,Basic Materials
TAJGVK.NS,TAJGVK Hotels & Resorts Limited,22550593536.0,Consumer Cyclical
TAKE.NS,TAKE Solutions Limited,1081772416.0,Healthcare
TALBROAUTO.NS,Talbros Automotive Components Limited,15336371200.0,Consumer Cyclical
TANLA.NS,Tanla Platforms Limited,63076499456.0,Technology
TARACHAND.NS,,4370394112.0,Industrials
TARAPUR.NS,Tarapur Transformers Limited,520650016.0,Industrials
TARC.NS,TARC Limited,41976471552.0,Real Estate
TARIL.NS,,143132983296.0,Industrials
TARMAT.NS,Tarmat Limited,1097933440.0,Industrials
TARSONS.NS,Tarsons Products Limited,19633125376.0,Healthcare
TASTYBITE.NS,Tasty Bite Eatables Limited,22563473408.0,Consumer Defensive
TATACHEM.NS,Tata Chemicals Limited,206492467200.0,Basic Materials
TATACOMM.NS,Tata Communications Limited,428725501952.0,Communication Services
TATACONSUM.NS,Tata Consumer Products Limited,1100619841536.0,Consumer Defensive
TATAELXSI.NS,Tata Elxsi Limited,356641603584.0,Technology
TATAINVEST.NS,Tata Investment Corporation Limited,292440834048.0,Financial Services
TATAMOTORS.NS,Tata Motors Limited,2592958578688.0,Consumer Cyclical
TATAPOWER.NS,The Tata Power Company Limited,1169174953984.0,Utilities
TATASTEEL.NS,Tata Steel Limited,1782843703296.0,Basic Materials
TATATECH.NS,Tata Technologies Limited,268431179776.0,Technology
TATVA.NS,Tatva Chintan Pharma Chem Limited,16865426432.0,Basic Materials
TBOTEK.NS,,120120131584.0,Consumer Cyclical
TBZ.NS,Tribhovandas Bhimji Zaveri Limited,12731210752.0,Consumer Cyclical
TCI.NS,Transport Corporation of India Limited,82477031424.0,Industrials
TCIEXP.NS,TCI Express Limited,25066207232.0,Industrials
TCIFINANCE.NS,TCI Finance Limited,142484096.0,Financial Services
TCPLPACK.NS,TCPL Packaging Limited,32833902592.0,Consumer Cyclical
TCS.NS,Tata Consultancy Services Limited,12419094020096.0,Technology
TDPOWERSYS.NS,TD Power Systems Limited,62067519488.0,Industrials
TEAMLEASE.NS,TeamLease Services Limited,31306205184.0,Industrials
TECHM.NS,Tech Mahindra Limited,1323801640960.0,Technology
TECHNOE.NS,Techno Electric & Engineering Company Limited,124369092608.0,Industrials
TEGA.NS,Tega Industries Limited,84787617792.0,Industrials
TEJASNET.NS,Tejas Networks Limited,118325518336.0,Technology
TEMBO.NS,Tembo Global Industries Limited,4548099072.0,Industrials
TERASOFT.NS,Tera Software Limited,2849698304.0,Technology
TEXINFRA.NS,Texmaco Infrastructure & Holdings Limited,11808659456.0,Real Estate
TEXMOPIPES.NS,Texmo Pipes and Products Limited,1577405824.0,Industrials
TEXRAIL.NS,Texmaco Rail & Engineering Limited,51578200064.0,Industrials
TFCILTD.NS,Tourism Finance Corporation of India Limited,18100434944.0,Financial Services
TFL.NS,Transwarranty Finance Limited,858194560.0,Financial Services
TGBHOTELS.NS,TGB Banquets and Hotels Limited,275572224.0,Consumer Cyclical
THANGAMAYL.NS,Thangamayil Jewellery Limited,60417757184.0,Consumer Cyclical
THEINVEST.NS,The Investment Trust of India Limited,7568850432.0,Financial Services
THEJO.NS,Thejo Engineering Limited,18902110208.0,Industrials
THEMISMED.NS,Themis Medicare Limited,11138198528.0,Healthcare
THERMAX.NS,Thermax Limited,355503112192.0,Industrials
THOMASCOOK.NS,Thomas Cook (India) Limited,59264983040.0,Consumer Cyclical
THOMASCOTT.NS,Thomas Scott (India) Limited,3967109376.0,Consumer Cyclical
THYROCARE.NS,Thyrocare Technologies Limited,48703676416.0,Healthcare
TI.NS,Tilaknagar Industries Ltd.,53259030528.0,Consumer Defensive
TICL.NS,Twamev Construction and Infrastructure Limited,5887268352.0,Industrials
TIIL.NS,Technocraft Industries (India) Limited,60205645824.0,Industrials
TIINDIA.NS,Tube Investments of India Limited,551380516864.0,Industrials
TIJARIA.NS,Tijaria Polypipes Limited,174049728.0,Industrials
TIL.NS,TIL Limited,13648768000.0,Industrials
TIMESGTY.NS,Times Guaranty Limited,1555904896.0,Financial Services
TIMETECHNO.NS,Time Technoplast Limited,70585638912.0,Consumer Cyclical
TIMKEN.NS,Timken India Limited,208100081664.0,Industrials
TINNARUBR.NS,Tinna Rubber and Infrastructure Limited,15429680128.0,Basic Materials
TIPSFILMS.NS,Tips Films Limited,2332306176.0,Communication Services
TIPSMUSIC.NS,Tips Music Limited,77057130496.0,Communication Services
TIRUMALCHM.NS,Thirumalai Chemicals Limited,24380647424.0,Basic Materials
TIRUPATIFL.NS,Tirupati Forge Limited,3066454784.0,Industrials
TITAGARH.NS,Titagarh Rail Systems Limited,91450376192.0,Industrials
TITAN.NS,Titan Company Limited,3100399632384.0,Consumer Cyclical
TMB.NS,Tamilnad Mercantile Bank Limited,70941253632.0,Financial Services
TNPETRO.NS,Tamilnadu Petroproducts Limited,7026774528.0,Basic Materials
TNPL.NS,Tamil Nadu Newsprint and Papers Limited,8813863936.0,Basic Materials
TNTELE.NS,Tamilnadu Telecommunications Limited,420265184.0,Technology
TOKYOPLAST.NS,Tokyo Plast International Limited,1195751168.0,Consumer Cyclical
TOLINS.NS,,4863928320.0,Consumer Cyclical
TORNTPHARM.NS,Torrent Pharmaceuticals Limited,1054933057536.0,Healthcare
TORNTPOWER.NS,Torrent Power Limited,694315057152.0,Utilities
TOTAL.NS,Total Transport Systems Limited,1150928640.0,Industrials
TOUCHWOOD.NS,Touchwood Entertainment Limited,894664000.0,Communication Services
TPHQ.NS,Teamo Productions HQ Limited,871576448.0,Industrials
TPLPLASTEH.NS,TPL Plastech Limited,5788416000.0,Consumer Cyclical
TRACXN.NS,Tracxn Technologies Limited,5512370176.0,Technology
TRANSRAILL.NS,,62093398016.0,Industrials
TRANSWORLD.NS,Transworld Shipping Lines Limited,5970175488.0,Industrials
TREEHOUSE.NS,Tree House Education & Accessories Limited,368526656.0,Consumer Defensive
TREJHARA.NS,Trejhara Solutions Limited,3426112512.0,Technology
TREL.NS,Transindia Real Estate Limited,7913867776.0,Real Estate
TRENT.NS,Trent Limited,1818924810240.0,Consumer Cyclical
TRF.NS,TRF Limited,3868046592.0,Industrials
TRIDENT.NS,Trident Limited,135999356928.0,Consumer Cyclical
TRIGYN.NS,Trigyn Technologies Limited,2141145472.0,Technology
TRITURBINE.NS,Triveni Turbine Limited,163293413376.0,Industrials
TRIVENI.NS,Triveni Engineering & Industries Limited,87843766272.0,Consumer Defensive
TRU.NS,TruCap Finance Limited,869865856.0,Financial Services
TTKHLTCARE.NS,TTK Healthcare Limited,16683644928.0,Healthcare
TTKPRESTIG.NS,TTK Prestige Limited,81868709888.0,Consumer Cyclical
TTL.NS,T.T. Limited,2969735936.0,Consumer Cyclical
TTML.NS,Tata Teleservices (Maharashtra) Limited,104274731008.0,Communication Services
TVSELECT.NS,TVS Electronics Limited,7316679680.0,Technology
